

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   379.00000 -0.482319E+01  0.571473E+00 -0.482319E+01  0.571473E+00 -0.432746E+01   -185.112   -146.929    -92.723     379
   380.00000 -0.482319E+01  0.572542E+00 -0.482319E+01  0.572542E+00 -0.432810E+01   -187.476   -147.693    -92.994     380
   381.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.432872E+01   -188.331   -147.732    -93.269     381
   382.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.432934E+01   -187.746   -147.031    -93.550     382
   383.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.432994E+01   -186.649   -146.364    -93.836     383
   384.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.433053E+01   -185.133   -145.653    -94.128     384
   385.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.433110E+01   -183.463   -144.984    -94.427     385
   386.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.433166E+01   -181.666   -144.342    -94.736     386
   387.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.433221E+01   -179.824   -143.729    -95.056     387
   388.00000 -0.482319E+01  0.572634E+00 -0.482319E+01  0.572634E+00 -0.433275E+01   -177.960   -143.135    -95.403     388
   389.00000 -0.482319E+01  0.572940E+00 -0.482319E+01  0.572940E+00 -0.433327E+01   -176.107   -142.559    -95.863     389
   390.00000 -0.482319E+01  0.573237E+00 -0.482319E+01  0.573237E+00 -0.433380E+01   -174.671   -142.262    -96.297     390
   391.00000 -0.482319E+01  0.573752E+00 -0.482319E+01  0.573752E+00 -0.433431E+01   -173.268   -140.685    -96.718     391
   392.00000 -0.482319E+01  0.575272E+00 -0.482319E+01  0.575272E+00 -0.433482E+01   -172.261   -140.602    -97.126     392
   393.00000 -0.482319E+01  0.578633E+00 -0.482319E+01  0.578633E+00 -0.433533E+01   -172.571   -141.299    -97.523     393
   394.00000 -0.482319E+01  0.583481E+00 -0.482319E+01  0.583481E+00 -0.433583E+01   -175.290   -143.403    -97.913     394
   395.00000 -0.482319E+01  0.589837E+00 -0.482319E+01  0.589837E+00 -0.433632E+01   -180.007   -146.610    -98.296     395
   396.00000 -0.482319E+01  0.597133E+00 -0.482319E+01  0.597133E+00 -0.433681E+01   -186.736   -151.115    -98.672     396
   397.00000 -0.482319E+01  0.605022E+00 -0.482319E+01  0.605022E+00 -0.433730E+01   -196.972   -156.804    -99.043     397
   398.00000 -0.482319E+01  0.613689E+00 -0.482319E+01  0.613689E+00 -0.433778E+01   -211.121   -164.007    -99.409     398
   399.00000 -0.482319E+01  0.622206E+00 -0.482319E+01  0.622206E+00 -0.433825E+01   -225.800   -172.504    -99.770     399
   400.00000 -0.482319E+01  0.628474E+00 -0.482319E+01  0.628474E+00 -0.433873E+01   -241.989   -181.849   -100.129     400
   401.00000 -0.482319E+01  0.632014E+00 -0.482319E+01  0.632014E+00 -0.433919E+01   -260.960   -189.360   -100.485     401
   402.00000 -0.482319E+01  0.634809E+00 -0.482319E+01  0.634809E+00 -0.433965E+01   -272.855   -193.037   -100.840     402
   403.00000 -0.482319E+01  0.636246E+00 -0.482319E+01  0.636246E+00 -0.434011E+01   -283.089   -196.108   -101.194     403
   404.00000 -0.482319E+01  0.636962E+00 -0.482319E+01  0.636962E+00 -0.434056E+01   -288.910   -196.669   -101.547     404
   405.00000 -0.482319E+01  0.636962E+00 -0.482319E+01  0.636962E+00 -0.434101E+01   -292.845   -196.482   -101.900     405
   405.48200 -0.598522E+01  0.636962E+00 -0.598522E+01  0.636962E+00 -0.434122E+01    -10.981    -27.853   -102.071     406
   407.00000 -0.598522E+01  0.637118E+00 -0.598522E+01  0.637118E+00 -0.434189E+01    -31.203    -28.316   -101.733     407
   408.00000 -0.598522E+01  0.637181E+00 -0.598522E+01  0.637181E+00 -0.434317E+01    -35.031    -31.739    -67.021     408
   409.00000 -0.598522E+01  0.637181E+00 -0.598522E+01  0.637181E+00 -0.435243E+01    -37.747    -34.361    -44.378     409
   410.00000 -0.598522E+01  0.637181E+00 -0.598522E+01  0.637181E+00 -0.437282E+01    -39.937    -36.293    -38.553     410
   411.00000 -0.598522E+01  0.637181E+00 -0.598522E+01  0.637181E+00 -0.439877E+01    -41.803    -37.914    -36.699     411
   412.00000 -0.598522E+01  0.637181E+00 -0.598522E+01  0.637181E+00 -0.442720E+01    -43.306    -39.239    -36.296     412
   413.00000 -0.598522E+01  0.637567E+00 -0.598522E+01  0.637567E+00 -0.445500E+01    -44.589    -40.413    -36.514     413
   414.00000 -0.598522E+01  0.637883E+00 -0.598522E+01  0.637883E+00 -0.448156E+01    -45.771    -41.512    -36.826     414
   415.00000 -0.598522E+01  0.638509E+00 -0.598522E+01  0.638509E+00 -0.450607E+01    -46.802    -42.496    -37.284     415
   416.00000 -0.598522E+01  0.640421E+00 -0.598522E+01  0.640421E+00 -0.452892E+01    -47.776    -43.424    -37.814     416
   417.00000 -0.598522E+01  0.644080E+00 -0.598522E+01  0.644080E+00 -0.455080E+01    -48.856    -44.390    -38.511     417
   418.00000 -0.598522E+01  0.648071E+00 -0.598522E+01  0.648071E+00 -0.457168E+01    -50.096    -45.440    -39.191     418
   419.00000 -0.598522E+01  0.652806E+00 -0.598522E+01  0.652806E+00 -0.459157E+01    -51.288    -46.469    -39.891     419
   420.00000 -0.598522E+01  0.657725E+00 -0.598522E+01  0.657725E+00 -0.461047E+01    -52.530    -47.543    -40.588     420
   421.00000 -0.598522E+01  0.664656E+00 -0.598522E+01  0.664656E+00 -0.462838E+01    -53.707    -48.587    -41.286     421
   422.00000 -0.598522E+01  0.671921E+00 -0.598522E+01  0.671921E+00 -0.464530E+01    -55.138    -49.806    -41.982     422
   423.00000 -0.598522E+01  0.680424E+00 -0.598522E+01  0.680424E+00 -0.466125E+01    -56.479    -50.982    -42.675     423
   424.00000 -0.598522E+01  0.687691E+00 -0.598522E+01  0.687691E+00 -0.467622E+01    -57.977    -52.267    -43.365     424
   425.00000 -0.598522E+01  0.693433E+00 -0.598522E+01  0.693433E+00 -0.469022E+01    -59.155    -53.120    -44.048     425
   426.00000 -0.598522E+01  0.698470E+00 -0.598522E+01  0.698470E+00 -0.470327E+01    -60.123    -54.033    -44.720     426
   427.00000 -0.598522E+01  0.699723E+00 -0.598522E+01  0.699723E+00 -0.471539E+01    -61.030    -54.868    -45.375     427
   428.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.472662E+01    -61.233    -55.266    -46.005     428
   429.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.473700E+01    -61.508    -55.696    -46.607     429
   430.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.474657E+01    -61.610    -55.994    -47.177     430
   431.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.475556E+01    -61.809    -56.333    -47.808     431
   432.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.476424E+01    -62.023    -56.661    -48.473     432
   433.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.477264E+01    -62.279    -57.003    -49.076     433
   434.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.478079E+01    -62.557    -57.348    -49.647     434
   435.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.478870E+01    -62.852    -57.698    -50.184     435
   436.00000 -0.598522E+01  0.700500E+00 -0.598522E+01  0.700500E+00 -0.479639E+01    -63.161    -58.049    -50.693     436
   437.00000 -0.598522E+01  0.700913E+00 -0.598522E+01  0.700913E+00 -0.480386E+01    -63.481    -58.404    -51.177     437
   438.00000 -0.598522E+01  0.701455E+00 -0.598522E+01  0.701455E+00 -0.481112E+01    -63.899    -58.812    -51.641     438
   439.00000 -0.598522E+01  0.702348E+00 -0.598522E+01  0.702348E+00 -0.481819E+01    -64.330    -59.227    -52.087     439
   440.00000 -0.598522E+01  0.704868E+00 -0.598522E+01  0.704868E+00 -0.482506E+01    -64.839    -59.691    -52.518     440
   441.00000 -0.598522E+01  0.709347E+00 -0.598522E+01  0.709347E+00 -0.483175E+01    -65.702    -60.377    -52.936     441
   442.00000 -0.598522E+01  0.715668E+00 -0.598522E+01  0.715668E+00 -0.483825E+01    -66.942    -61.313    -53.348     442
   443.00000 -0.598522E+01  0.723907E+00 -0.598522E+01  0.723907E+00 -0.484457E+01    -68.525    -62.496    -53.759     443
   444.00000 -0.598522E+01  0.733688E+00 -0.598522E+01  0.733688E+00 -0.485071E+01    -70.464    -63.938    -54.174     444
   445.00000 -0.598522E+01  0.744342E+00 -0.598522E+01  0.744342E+00 -0.485665E+01    -72.655    -65.571    -54.600     445
   446.00000 -0.598522E+01  0.755546E+00 -0.598522E+01  0.755546E+00 -0.486240E+01    -74.960    -67.292    -55.039     446
   447.00000 -0.598522E+01  0.764783E+00 -0.598522E+01  0.764783E+00 -0.486795E+01    -77.670    -69.116    -55.495     447
   448.00000 -0.598522E+01  0.773337E+00 -0.598522E+01  0.773337E+00 -0.487328E+01    -80.112    -70.682    -55.968     448
   449.00000 -0.598522E+01  0.779587E+00 -0.598522E+01  0.779587E+00 -0.487840E+01    -82.314    -72.217    -56.456     449
   450.00000 -0.598522E+01  0.783311E+00 -0.598522E+01  0.783311E+00 -0.488329E+01    -83.656    -73.265    -56.955     450
   451.00000 -0.598522E+01  0.784738E+00 -0.598522E+01  0.784738E+00 -0.488796E+01    -84.153    -73.858    -57.461     451
   452.00000 -0.598522E+01  0.784738E+00 -0.598522E+01  0.784738E+00 -0.489240E+01    -83.864    -73.999    -57.970     452
   453.00000 -0.598522E+01  0.784738E+00 -0.598522E+01  0.784738E+00 -0.489661E+01    -83.147    -73.896    -58.476     453
   454.00000 -0.598522E+01  0.784738E+00 -0.598522E+01  0.784738E+00 -0.490060E+01    -82.523    -73.834    -58.977     454
   455.00000 -0.598522E+01  0.784803E+00 -0.598522E+01  0.784803E+00 -0.490437E+01    -81.977    -73.781    -59.472     455
   456.00000 -0.598522E+01  0.784803E+00 -0.598522E+01  0.784803E+00 -0.490792E+01    -81.563    -73.772    -59.985     456
   457.00000 -0.598522E+01  0.784989E+00 -0.598522E+01  0.784989E+00 -0.491139E+01    -81.209    -73.768    -60.626     457
   458.00000 -0.598522E+01  0.785051E+00 -0.598522E+01  0.785051E+00 -0.491478E+01    -81.001    -73.557    -61.195     458
   459.00000 -0.598522E+01  0.785051E+00 -0.598522E+01  0.785051E+00 -0.491809E+01    -80.799    -73.612    -61.739     459
   460.00000 -0.598522E+01  0.785051E+00 -0.598522E+01  0.785051E+00 -0.492132E+01    -80.636    -73.678    -62.249     460
   461.00000 -0.598522E+01  0.785944E+00 -0.598522E+01  0.785944E+00 -0.492450E+01    -80.516    -73.756    -62.733     461
   462.00000 -0.598522E+01  0.786407E+00 -0.598522E+01  0.786407E+00 -0.492760E+01    -80.746    -74.029    -63.193     462
   463.00000 -0.598522E+01  0.787172E+00 -0.598522E+01  0.787172E+00 -0.493065E+01    -80.809    -74.188    -63.633     463
   464.00000 -0.598522E+01  0.789490E+00 -0.598522E+01  0.789490E+00 -0.493364E+01    -81.035    -74.452    -64.054     464
   465.00000 -0.598522E+01  0.793849E+00 -0.598522E+01  0.793849E+00 -0.493657E+01    -81.790    -75.023    -64.458     465
   466.00000 -0.598522E+01  0.800353E+00 -0.598522E+01  0.800353E+00 -0.493945E+01    -83.216    -75.999    -64.850     466
   467.00000 -0.598522E+01  0.808768E+00 -0.598522E+01  0.808768E+00 -0.494227E+01    -85.336    -77.423    -65.232     467
   468.00000 -0.598522E+01  0.819065E+00 -0.598522E+01  0.819065E+00 -0.494505E+01    -88.053    -79.253    -65.610     468
   469.00000 -0.598522E+01  0.830358E+00 -0.598522E+01  0.830358E+00 -0.494777E+01    -91.363    -81.493    -65.989     469
   470.00000 -0.598522E+01  0.841941E+00 -0.598522E+01  0.841941E+00 -0.495043E+01    -94.928    -83.919    -66.374     470
   471.00000 -0.598522E+01  0.850291E+00 -0.598522E+01  0.850291E+00 -0.495305E+01    -99.736    -86.602    -66.768     471
   472.00000 -0.598522E+01  0.857350E+00 -0.598522E+01  0.857350E+00 -0.495560E+01   -103.189    -88.565    -67.174     472
   473.00000 -0.598522E+01  0.860890E+00 -0.598522E+01  0.860890E+00 -0.495810E+01   -106.069    -90.328    -67.593     473
   474.00000 -0.598522E+01  0.864014E+00 -0.598522E+01  0.864014E+00 -0.496054E+01   -106.929    -90.954    -68.023     474
   475.00000 -0.598522E+01  0.864907E+00 -0.598522E+01  0.864907E+00 -0.496291E+01   -107.691    -91.645    -68.461     475
   476.00000 -0.598522E+01  0.865349E+00 -0.598522E+01  0.865349E+00 -0.496523E+01   -107.019    -91.520    -68.906     476
   477.00000 -0.598522E+01  0.865997E+00 -0.598522E+01  0.865997E+00 -0.496748E+01   -106.261    -91.426    -69.352     477
   477.50000 -0.719065E+01  0.865997E+00 -0.719066E+01  0.865997E+00 -0.496861E+01    -10.818    -18.900    -69.575     478
   479.00000 -0.719065E+01  0.867456E+00 -0.719066E+01  0.867456E+00 -0.497638E+01    -29.894    -26.418    -41.434     479
   480.00000 -0.719065E+01  0.869829E+00 -0.719066E+01  0.869829E+00 -0.502447E+01    -33.679    -29.732    -29.538     480
   481.00000 -0.719065E+01  0.871633E+00 -0.719066E+01  0.871633E+00 -0.509511E+01    -36.323    -32.066    -28.744     481
   482.00000 -0.719065E+01  0.873116E+00 -0.719066E+01  0.873116E+00 -0.516096E+01    -38.304    -33.900    -29.341     482
   483.00000 -0.719065E+01  0.874731E+00 -0.719066E+01  0.874731E+00 -0.521799E+01    -40.079    -35.500    -30.282     483
   484.00000 -0.719065E+01  0.875499E+00 -0.719066E+01  0.875499E+00 -0.526847E+01    -41.564    -36.883    -31.400     484
   485.00000 -0.719065E+01  0.877444E+00 -0.719066E+01  0.877444E+00 -0.531420E+01    -42.861    -38.125    -32.482     485
   486.00000 -0.719065E+01  0.878517E+00 -0.719066E+01  0.878517E+00 -0.535537E+01    -44.148    -39.337    -33.518     486
   487.00000 -0.719065E+01  0.879500E+00 -0.719066E+01  0.879500E+00 -0.539227E+01    -45.219    -40.391    -34.491     487
   488.00000 -0.719065E+01  0.880863E+00 -0.719066E+01  0.880863E+00 -0.542521E+01    -46.231    -41.388    -35.397     488
   489.00000 -0.719065E+01  0.883424E+00 -0.719066E+01  0.883424E+00 -0.545449E+01    -47.188    -42.339    -36.232     489
   490.00000 -0.719065E+01  0.886342E+00 -0.719066E+01  0.886342E+00 -0.548045E+01    -48.215    -43.313    -36.996     490
   491.00000 -0.719065E+01  0.889876E+00 -0.719066E+01  0.889876E+00 -0.550343E+01    -49.265    -44.265    -37.701     491
   492.00000 -0.719065E+01  0.894604E+00 -0.719066E+01  0.894604E+00 -0.552519E+01    -50.364    -45.092    -38.598     492
   493.00000 -0.719065E+01  0.902445E+00 -0.719066E+01  0.902445E+00 -0.554574E+01    -51.559    -46.124    -39.405     493
   494.00000 -0.719065E+01  0.912282E+00 -0.719066E+01  0.912282E+00 -0.556517E+01    -53.104    -47.380    -40.216     494
   495.00000 -0.719065E+01  0.919797E+00 -0.719066E+01  0.919797E+00 -0.558347E+01    -54.787    -48.748    -41.009     495
   496.00000 -0.719065E+01  0.929185E+00 -0.719066E+01  0.929185E+00 -0.560066E+01    -56.028    -49.864    -41.794     496
   497.00000 -0.719065E+01  0.936796E+00 -0.719066E+01  0.936796E+00 -0.561675E+01    -57.582    -51.182    -42.568     497
   498.00000 -0.719065E+01  0.940708E+00 -0.719066E+01  0.940708E+00 -0.563177E+01    -58.695    -52.224    -43.328     498
   499.00000 -0.719065E+01  0.942581E+00 -0.719066E+01  0.942581E+00 -0.564574E+01    -59.337    -52.941    -44.065     499
   500.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.565872E+01    -59.722    -53.480    -44.770     500
   501.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.567075E+01    -60.008    -53.934    -45.439     501
   502.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.568189E+01    -60.177    -54.289    -46.067     502
   503.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.569221E+01    -60.402    -54.660    -46.654     503
   504.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.570175E+01    -60.651    -55.023    -47.201     504
   505.00000 -0.719065E+01  0.943588E+00 -0.719066E+01  0.943588E+00 -0.571074E+01    -60.929    -55.393    -47.803     505
   506.00000 -0.719065E+01  0.943618E+00 -0.719066E+01  0.943618E+00 -0.571943E+01    -61.236    -55.766    -48.431     506
   507.00000 -0.719065E+01  0.943618E+00 -0.719066E+01  0.943618E+00 -0.572787E+01    -61.561    -56.145    -49.003     507
   508.00000 -0.719065E+01  0.943618E+00 -0.719066E+01  0.943618E+00 -0.573607E+01    -61.891    -56.520    -49.544     508
   509.00000 -0.719065E+01  0.944073E+00 -0.719066E+01  0.944073E+00 -0.574404E+01    -62.235    -56.897    -50.055     509
   510.00000 -0.719065E+01  0.944520E+00 -0.719066E+01  0.944520E+00 -0.575179E+01    -62.673    -57.326    -50.543     510
   511.00000 -0.719065E+01  0.945052E+00 -0.719066E+01  0.945052E+00 -0.575934E+01    -63.092    -57.741    -51.010     511
   512.00000 -0.719065E+01  0.945944E+00 -0.719066E+01  0.945944E+00 -0.576668E+01    -63.535    -58.170    -51.461     512
   513.00000 -0.719065E+01  0.947544E+00 -0.719066E+01  0.947544E+00 -0.577383E+01    -64.043    -58.636    -51.898     513
   514.00000 -0.719065E+01  0.949720E+00 -0.719066E+01  0.949720E+00 -0.578079E+01    -64.683    -59.183    -52.324     514
   515.00000 -0.719065E+01  0.953725E+00 -0.719066E+01  0.953725E+00 -0.578756E+01    -65.411    -59.787    -52.741     515
   516.00000 -0.719065E+01  0.957460E+00 -0.719066E+01  0.957460E+00 -0.579415E+01    -66.506    -60.629    -53.154     516
   517.00000 -0.719065E+01  0.960303E+00 -0.719066E+01  0.960303E+00 -0.580056E+01    -67.445    -61.388    -53.566     517
   518.00000 -0.719065E+01  0.964565E+00 -0.719066E+01  0.964565E+00 -0.580678E+01    -68.194    -62.039    -53.978     518
   519.00000 -0.719065E+01  0.969938E+00 -0.719066E+01  0.969938E+00 -0.581282E+01    -69.248    -62.898    -54.392     519
   520.00000 -0.719065E+01  0.974320E+00 -0.719066E+01  0.974320E+00 -0.581867E+01    -70.448    -63.864    -54.809     520
   521.00000 -0.719065E+01  0.976545E+00 -0.719066E+01  0.976545E+00 -0.582434E+01    -71.385    -64.657    -55.229     521
   522.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.582981E+01    -71.861    -65.146    -55.651     522
   523.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.583510E+01    -71.958    -65.387    -56.072     523
   524.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.584020E+01    -72.004    -65.596    -56.488     524
   525.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.584512E+01    -72.045    -65.597    -56.896     525
   526.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.584986E+01    -72.113    -65.807    -57.293     526
   527.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.585443E+01    -72.205    -66.020    -57.678     527
   528.00000 -0.719065E+01  0.976912E+00 -0.719066E+01  0.976912E+00 -0.585884E+01    -72.319    -66.236    -58.049     528
   529.00000 -0.719065E+01  0.977403E+00 -0.719066E+01  0.977403E+00 -0.586308E+01    -72.450    -66.455    -58.408     529
   530.00000 -0.719065E+01  0.977735E+00 -0.719066E+01  0.977735E+00 -0.586717E+01    -72.707    -66.750    -58.755     530
   531.00000 -0.719065E+01  0.978275E+00 -0.719066E+01  0.978275E+00 -0.587111E+01    -72.914    -67.006    -59.090     531
   532.00000 -0.719065E+01  0.978664E+00 -0.719066E+01  0.978664E+00 -0.587491E+01    -73.199    -67.308    -59.416     532
   533.00000 -0.719065E+01  0.979662E+00 -0.719066E+01  0.979662E+00 -0.587856E+01    -73.430    -67.573    -59.737     533
   534.00000 -0.719065E+01  0.980294E+00 -0.719066E+01  0.980294E+00 -0.588210E+01    -73.820    -67.941    -60.103     534
   535.00000 -0.719065E+01  0.980917E+00 -0.719066E+01  0.980917E+00 -0.588558E+01    -74.087    -68.227    -60.506     535
   536.00000 -0.719065E+01  0.981946E+00 -0.719066E+01  0.981946E+00 -0.588901E+01    -74.393    -68.536    -60.879     536
   537.00000 -0.719065E+01  0.984214E+00 -0.719066E+01  0.984214E+00 -0.589239E+01    -74.764    -68.892    -61.240     537
   538.00000 -0.719065E+01  0.989576E+00 -0.719066E+01  0.989576E+00 -0.589572E+01    -75.399    -69.426    -61.589     538
   539.00000 -0.719065E+01  0.998297E+00 -0.719066E+01  0.998297E+00 -0.589900E+01    -76.779    -70.406    -61.935     539
   540.00000 -0.719065E+01  0.100882E+01 -0.719066E+01  0.100882E+01 -0.590224E+01    -79.288    -71.928    -62.285     540
   541.00000 -0.719065E+01  0.102047E+01 -0.719066E+01  0.102047E+01 -0.590542E+01    -82.386    -73.843    -62.645     541
   542.00000 -0.719065E+01  0.103284E+01 -0.719066E+01  0.103284E+01 -0.590856E+01    -85.822    -76.051    -63.024     542
   543.00000 -0.719065E+01  0.104553E+01 -0.719066E+01  0.104553E+01 -0.591163E+01    -89.440    -78.438    -63.425     543
   544.00000 -0.719065E+01  0.105007E+01 -0.719066E+01  0.105007E+01 -0.591465E+01    -93.117    -80.905    -63.851     544
   545.00000 -0.719065E+01  0.105343E+01 -0.719066E+01  0.105343E+01 -0.591761E+01    -94.018    -81.544    -64.300     545
   546.00000 -0.719065E+01  0.105502E+01 -0.719066E+01  0.105502E+01 -0.592050E+01    -94.961    -82.308    -64.766     546
   547.00000 -0.719065E+01  0.105706E+01 -0.719066E+01  0.105706E+01 -0.592332E+01    -94.845    -82.470    -65.243     547
   548.00000 -0.719065E+01  0.105755E+01 -0.719066E+01  0.105755E+01 -0.592608E+01    -95.067    -82.883    -65.725     548
   548.28700 -0.788257E+01  0.105769E+01 -0.788258E+01  0.105769E+01 -0.592687E+01    -11.639    -42.918    -65.863     549
   550.00000 -0.788257E+01  0.105769E+01 -0.788258E+01  0.105769E+01 -0.593153E+01    -34.011    -32.079    -65.235     550
   551.00000 -0.788257E+01  0.105826E+01 -0.788258E+01  0.105826E+01 -0.593554E+01    -37.505    -34.757    -56.540     551
   552.00000 -0.788257E+01  0.105826E+01 -0.788258E+01  0.105826E+01 -0.594395E+01    -40.033    -36.697    -47.569     552
   553.00000 -0.788257E+01  0.105826E+01 -0.788258E+01  0.105826E+01 -0.595851E+01    -41.999    -38.251    -43.565     553
   554.00000 -0.788257E+01  0.105966E+01 -0.788258E+01  0.105966E+01 -0.597642E+01    -43.667    -39.735    -41.687     554
   555.00000 -0.788257E+01  0.105966E+01 -0.788258E+01  0.105966E+01 -0.599542E+01    -45.250    -41.125    -40.634     555
   556.00000 -0.788257E+01  0.105991E+01 -0.788258E+01  0.105991E+01 -0.601491E+01    -46.473    -42.226    -40.288     556
   557.00000 -0.788257E+01  0.106187E+01 -0.788258E+01  0.106187E+01 -0.603432E+01    -47.612    -43.239    -40.278     557
   558.00000 -0.788257E+01  0.106269E+01 -0.788258E+01  0.106269E+01 -0.605340E+01    -48.818    -44.252    -40.501     558
   559.00000 -0.788257E+01  0.106416E+01 -0.788258E+01  0.106416E+01 -0.607195E+01    -49.832    -45.008    -40.853     559
   560.00000 -0.788257E+01  0.106723E+01 -0.788258E+01  0.106723E+01 -0.608988E+01    -50.884    -45.889    -41.287     560
   561.00000 -0.788257E+01  0.107272E+01 -0.788258E+01  0.107272E+01 -0.610711E+01    -52.033    -46.828    -41.776     561
   562.00000 -0.788257E+01  0.108073E+01 -0.788258E+01  0.108073E+01 -0.612359E+01    -53.397    -47.914    -42.305     562
   563.00000 -0.788257E+01  0.109143E+01 -0.788258E+01  0.109143E+01 -0.613927E+01    -54.967    -49.155    -42.870     563
   564.00000 -0.788257E+01  0.110263E+01 -0.788258E+01  0.110263E+01 -0.615410E+01    -56.770    -50.575    -43.467     564
   565.00000 -0.788257E+01  0.111618E+01 -0.788258E+01  0.111618E+01 -0.616804E+01    -58.494    -51.970    -44.091     565
   566.00000 -0.788257E+01  0.113029E+01 -0.788258E+01  0.113029E+01 -0.618107E+01    -60.514    -53.556    -44.740     566
   567.00000 -0.788257E+01  0.114126E+01 -0.788258E+01  0.114126E+01 -0.619315E+01    -62.882    -55.189    -45.407     567
   568.00000 -0.788257E+01  0.115442E+01 -0.788258E+01  0.115442E+01 -0.620427E+01    -64.687    -56.541    -46.082     568
   569.00000 -0.788257E+01  0.116556E+01 -0.788258E+01  0.116556E+01 -0.621443E+01    -67.011    -58.225    -46.762     569
   570.00000 -0.788257E+01  0.117487E+01 -0.788258E+01  0.117487E+01 -0.622363E+01    -68.758    -59.599    -47.446     570
   571.00000 -0.788257E+01  0.118118E+01 -0.788258E+01  0.118118E+01 -0.623238E+01    -70.225    -60.826    -48.357     571
   572.00000 -0.788257E+01  0.118446E+01 -0.788258E+01  0.118446E+01 -0.624073E+01    -71.025    -61.665    -49.198     572
   573.00000 -0.788257E+01  0.118446E+01 -0.788258E+01  0.118446E+01 -0.624871E+01    -71.274    -62.168    -50.019     573
   574.00000 -0.788257E+01  0.118446E+01 -0.788258E+01  0.118446E+01 -0.625635E+01    -70.877    -62.273    -50.791     574
   575.00000 -0.788257E+01  0.118479E+01 -0.788258E+01  0.118479E+01 -0.626367E+01    -70.618    -62.450    -51.522     575
   576.00000 -0.788257E+01  0.118605E+01 -0.788258E+01  0.118605E+01 -0.627067E+01    -70.432    -62.644    -52.208     576
   577.00000 -0.788257E+01  0.118634E+01 -0.788258E+01  0.118634E+01 -0.627739E+01    -70.543    -62.989    -52.854     577
   578.00000 -0.788257E+01  0.118634E+01 -0.788258E+01  0.118634E+01 -0.628384E+01    -70.461    -63.184    -53.462     578
   579.00000 -0.788257E+01  0.118634E+01 -0.788258E+01  0.118634E+01 -0.629004E+01    -70.439    -63.392    -54.034     579
   580.00000 -0.788257E+01  0.118634E+01 -0.788258E+01  0.118634E+01 -0.629599E+01    -70.433    -63.596    -54.573     580
   581.00000 -0.788257E+01  0.118728E+01 -0.788258E+01  0.118728E+01 -0.630172E+01    -70.474    -63.811    -55.082     581
   582.00000 -0.788257E+01  0.118832E+01 -0.788258E+01  0.118832E+01 -0.630723E+01    -70.746    -64.164    -55.564     582
   583.00000 -0.788257E+01  0.118979E+01 -0.788258E+01  0.118979E+01 -0.631254E+01    -71.027    -64.512    -56.021     583
   584.00000 -0.788257E+01  0.119288E+01 -0.788258E+01  0.119288E+01 -0.631766E+01    -71.436    -64.933    -56.459     584
   584.59400 -0.931462E+01  0.119620E+01 -0.931463E+01  0.119620E+01 -0.632066E+01    -10.612    -14.082    -56.717     585
   586.00000 -0.931462E+01  0.120914E+01 -0.931463E+01  0.120914E+01 -0.643397E+01    -28.622    -24.329    -22.214     586
   587.00000 -0.931462E+01  0.122137E+01 -0.931463E+01  0.122137E+01 -0.660898E+01    -32.523    -27.729    -23.227     587
   588.00000 -0.931462E+01  0.123385E+01 -0.931463E+01  0.123385E+01 -0.673545E+01    -35.426    -30.365    -25.130     588
